id,label,candidategivenname,candidatefamilyname,issittingmp,isformermp,isstandingascommonsspeaker,isstandingasindependent,isnotionalpoliticalpartyaggregate,votecount,votechange,iswinningcandidacy,democracyclubpersonidentifier,inelection,ofmember,havinggender
19358,beep,Robin,Burnham,false,false,false,false,false,153,,false,87755,3406,,1
19357,beep,Dan,Weir,false,false,false,false,false,138,,false,109849,3406,,1
19371,beep,Ben,Fletcher,false,false,false,false,false,11110,-0.272831,false,106385,3407,,1
19370,beep,Matt,Wood,false,false,false,false,false,9602,0.177208,false,71388,3407,,1
19369,beep,Matthew,Theobald,false,false,false,false,false,2286,-0.002824,false,53444,3407,,1
19368,beep,Te Ata,Browne,false,false,false,false,false,2151,0.026629,false,53351,3407,,2
19367,beep,Brian,Silvester,false,false,false,false,false,588,,false,49375,3407,,1
19366,beep,Phil,Lane,false,false,false,false,false,373,,false,116142,3407,,1
19365,beep,Lord Psychobilly,Tractor,false,false,false,false,false,250,,false,116755,3407,,1
19376,beep,Jason,Cummings,false,false,false,false,false,11716,-0.14578,false,42891,3408,,1
19375,beep,Scott,Holman,false,false,false,false,false,5862,0.117366,false,71983,3408,,1
19374,beep,Peter,Underwood,false,false,false,false,false,4097,0.070333,false,4616,3408,,1
19373,beep,Andrew,Pelling,false,true,false,false,false,3563,0.015387,false,2581,3408,1059,1
19383,beep,Ben,Taylor,false,false,false,false,false,17444,0.071965,false,91570,3409,,1
19382,beep,Richard,Howard,false,false,false,false,false,4384,-0.046497,false,45707,3409,,1
19381,beep,Bob,Bromley,false,false,false,false,false,4149,0.082866,false,51520,3409,,1
19380,beep,Elaine,Garrod,false,false,false,false,false,2859,0.029095,false,41927,3409,,2
19379,beep,Kulsum,Hussin,false,false,false,false,false,612,,false,117779,3409,,2
19378,beep,Mark,Samuel,false,false,false,true,false,173,,false,7336,3409,,1
19398,beep,Katrina,Murray,false,false,false,false,false,18513,0.18052,true,2277,3411,1277,2
19391,beep,Simon,Fox,false,false,false,false,false,6386,-0.047586,false,47219,3410,,1
19389,beep,Jahir,Hussain,false,false,false,false,false,3667,0.026516,false,111508,3410,,1
19388,beep,Vinayak,Malhotra,false,false,false,false,false,2148,0.043139,false,117827,3410,,1
19387,beep,Ahsan,Ullah,false,false,false,false,false,708,,false,117829,3410,,1
19386,beep,Donna,Murray-Turner,false,false,false,false,false,503,,false,116674,3410,,2
19385,beep,April,Ashley,false,false,false,false,false,247,,false,6154,3410,,2
19404,beep,Margaret,Mullane,false,false,false,false,false,16571,-0.020912,true,38841,3412,1278,2
19397,beep,Stuart,McDonald,true,true,false,false,false,14369,-0.169617,false,5172,3411,207,1
19396,beep,Billy,Ross,false,false,false,false,false,3167,,false,74560,3411,,1
19395,beep,Satbir,Gill,false,false,false,false,false,1939,-0.102912,false,117122,3411,,1
19393,beep,Adam,Harley,false,false,false,false,false,1294,-0.024237,false,117535,3411,,1
19409,beep,Lola,McEvoy,false,false,false,false,false,16621,0.002886,true,34359,3413,1279,2
19403,beep,Kevin,Godfrey,false,false,false,false,false,9398,0.175582,false,116001,3412,,1
19402,beep,Sam,Holland,false,false,false,false,false,6926,-0.253017,false,92424,3412,,1
19401,beep,Kim,Arrowsmith,false,false,false,false,false,4184,0.092328,false,41711,3412,,1
19400,beep,Francesca,Flack,false,false,false,false,false,1033,-0.003837,false,117736,3412,,2
19399,beep,Terence,London,false,false,false,true,false,755,,false,7364,3412,,1
19414,beep,Jim,Dickson,false,false,false,false,false,15392,0.051088,true,36280,3414,1280,1
19408,beep,Peter,Gibson,true,true,false,false,false,14323,-0.158638,false,34517,3413,886,1
19407,beep,Michael,Walker,false,false,false,false,false,6852,0.125317,false,102296,3413,,1
19405,beep,Simon,Thorley,false,false,false,false,false,1735,-0.005257,false,46334,3413,,1
19419,beep,Stuart,Andrew,true,true,false,false,false,17872,-0.308285,true,1985,3415,585,1
19413,beep,Gareth,Johnson,true,true,false,false,false,14200,-0.292003,false,1700,3414,212,1
19412,beep,Lee,Stranders,false,false,false,false,false,9523,,false,116295,3414,,1
19411,beep,Laura,Edie,false,false,false,false,false,3189,0.047698,false,67341,3414,,2
19410,beep,Kyle,Marsh,false,false,false,false,false,2184,-0.02084,false,67342,3414,,1
19424,beep,Catherine,Atkinson,false,false,false,false,false,18619,0.056888,true,4333,3416,1281,2
19418,beep,Marianne,Kimani,false,false,false,false,false,14860,0.102211,false,76978,3415,,2
19417,beep,Scott,Cameron,false,false,false,false,false,10636,,false,115892,3415,,1
19415,beep,Clare,Slater,false,false,false,false,false,2959,0.009673,false,71394,3415,,2
19431,beep,Baggy,Shanker,false,false,false,false,false,14503,-0.123019,true,12001,3417,1282,1
19423,beep,Amanda,Solloway,true,true,false,false,false,9704,-0.215004,false,4183,3416,216,2
19422,beep,Tim,Prosser,false,false,false,false,false,7488,0.142415,false,72513,3416,,1
19421,beep,Helen,Hitchcock,false,false,false,false,false,3286,0.058058,false,71878,3416,,2
19420,beep,John,Sweeney,false,false,false,false,false,1822,-0.028851,false,35499,3416,,1
19438,beep,John,Whitby,false,false,false,false,false,17759,0.104889,true,43850,3418,1283,1
19430,beep,Alan,Graves,false,false,false,false,false,8501,0.168901,false,4864,3417,,1
19429,beep,Chris,Williamson,false,true,false,false,false,5205,,false,373,3417,217,1
19428,beep,Jamie,Mulhall,false,false,false,false,false,5192,-0.230232,false,90047,3417,,1
19427,beep,Sam,Ward,false,false,false,false,false,1899,,false,77642,3417,,1
19425,beep,Zephyr,Tair,false,false,false,true,false,292,,false,117832,3417,,1
19450,beep,Olly,Glover,false,false,false,false,false,21793,0.084954,true,44859,3420,1285,1
19437,beep,Sarah,Dines,true,true,false,false,false,17409,-0.250482,false,72440,3418,943,2
19436,beep,Edward,Oakenfull,false,false,false,false,false,7728,,false,99986,3418,,1
19435,beep,Robert,Court,false,false,false,false,false,4860,-0.032784,false,71396,3418,,1
19434,beep,Kelda,Boothroyd,false,false,false,false,false,2830,0.014272,false,77522,3418,,2
19433,beep,Rachel,Elnaugh-Love,false,false,false,true,false,369,,false,105335,3418,,2
19432,beep,Helen,Wetherall,false,false,false,false,false,317,,false,98709,3418,,2
19443,beep,Heather,Iqbal,false,false,false,false,false,8707,-0.362188,false,116853,3419,,2
19442,beep,Johnathan,Thackray,false,false,false,false,false,6152,0.12765,false,107295,3419,,1
19441,beep,Lalit,Suryawanshi,false,false,false,false,false,4182,-0.177172,false,87559,3419,,1
19440,beep,Simon,Cope,false,false,false,false,false,2048,0.04269,false,8644,3419,,1
19439,beep,John,Rossington,false,false,false,false,false,1340,0.010123,false,53769,3419,,1
19457,beep,Sally,Jameson,false,false,false,false,false,17515,0.067969,true,116571,3421,1286,2
19449,beep,David,Johnston,true,true,false,false,false,15560,-0.213356,false,72039,3420,1007,1
19448,beep,Mocky,Khan,false,false,false,false,false,8045,-0.013246,false,53718,3420,,1
19446,beep,Sam,Casey-Rerhaye,false,false,false,false,false,2693,0.042394,false,54088,3420,,2
19445,beep,Kyn,Pomlett,false,false,false,false,false,242,,false,104926,3420,,1
19463,beep,Lee,Pitcher,false,false,false,false,false,15122,0.099206,true,81674,3422,1287,1
19456,beep,Nick,Allen,false,false,false,false,false,7964,-0.156139,false,23164,3421,,1
19455,beep,Surjit,Duhre,false,false,false,false,false,7886,0.052044,false,71402,3421,,1
19454,beep,Jennifer,Rozenfelds,false,false,false,false,false,1880,0.027003,false,82531,3421,,2
19453,beep,Greg,Ruback,false,false,false,false,false,1199,-0.009319,false,88633,3421,,1
19451,beep,Andrew,Walmsley,false,false,false,false,false,742,,false,117762,3421,,1
19472,beep,Ed,Miliband,true,true,false,false,false,16231,0.140318,true,3056,3423,226,1
19462,beep,Nick,Fletcher,true,true,false,false,false,12811,-0.193928,false,72038,3422,946,1
19461,beep,Irwen,Martin,false,false,false,false,false,8487,0.113548,false,116572,3422,,1
19460,beep,Paul,Garrett,false,false,false,false,false,1400,0.012218,false,82926,3422,,1
19459,beep,Nicola,Turner,false,false,false,false,false,1166,-0.014582,false,549,3422,,2
19458,beep,Michael,Longfellow,false,false,false,false,false,146,,false,117573,3422,,1
19471,beep,Glenn,Bluff,false,false,false,false,false,7105,-0.102391,false,78710,3423,,1
19469,beep,Tony,Nicholson,false,false,false,false,false,1778,0.056902,false,23140,3423,,1
19468,beep,Frank,Calladine,false,false,false,false,false,1160,,false,23049,3423,,1
19467,beep,Christopher,Dawson,false,false,false,false,false,1059,,false,76444,3423,,1
19466,beep,Jonathan,Harston,false,false,false,false,false,1045,-0.002379,false,4528,3423,,1
19465,beep,Catherine,Briggs,false,false,false,false,false,452,,false,117662,3423,,2
19464,beep,Andy,Hiles,false,false,false,false,false,212,,false,101490,3423,,1
19476,beep,Marisa,Heath,false,false,false,false,false,15530,-0.200844,false,11731,3424,,2
19475,beep,Craig,Young,false,false,false,false,false,6898,,false,116297,3424,,1
19474,beep,Nadia,Burrell,false,false,false,false,false,4053,-0.01825,false,114776,3424,,2
19392,beep,Sarah,Jones,true,true,false,false,false,20612,-0.126394,true,4316,3410,203,2
19494,beep,Nigel,Huddleston,true,true,false,false,false,19975,-0.254301,true,2493,3426,467,1
19487,beep,Howard,Cox,false,false,false,false,false,11355,,false,108998,3425,,1
19486,beep,Stephen,James,false,false,false,false,false,10370,-0.351666,false,101890,3425,,1
19484,beep,Penelope,James,false,false,false,false,false,2595,-0.002854,false,60763,3425,,2
19483,beep,Geoffrey,Lymer,false,false,false,true,false,485,,false,29684,3425,,1
19482,beep,Ash,Payne,false,false,false,true,false,369,,false,101315,3425,,1
19481,beep,Steve,Laws,false,false,false,false,false,185,,false,84193,3425,,1
19480,beep,Sylvia,Petersen,false,false,false,false,false,168,,false,101161,3425,,2
19479,beep,Chris,Tough,false,false,false,true,false,104,,false,29258,3425,,1
19478,beep,Colin,Tasker,false,false,false,false,false,98,,false,79011,3425,,1
19502,beep,Sonia,Kumar,false,false,false,false,false,12215,0.03196,true,91620,3427,1290,2
19493,beep,Chippie,Kalebe-Nyamongo,false,false,false,false,false,10980,0.05084,false,96726,3426,,2
19492,beep,Sam,Bastow,false,false,false,false,false,9456,,false,104423,3426,,1
19491,beep,Oliver,Walker,false,false,false,false,false,5131,-0.0169,false,62836,3426,,1
19489,beep,Andrew,Flaxman,false,false,false,false,false,239,,false,116523,3426,,1
19508,beep,Helen,Hayes,true,true,false,false,false,27356,-0.041844,true,4322,3428,230,2
19501,beep,Marco,Longhi,true,true,false,false,false,10315,-0.343423,false,52116,3427,948,1
19500,beep,Andrew,Southall,false,false,false,false,false,9442,,false,116524,3427,,1
19499,beep,Zia,Qari,false,false,false,false,false,1154,0.010994,false,99618,3427,,1
19498,beep,Ian,Flynn,false,false,false,false,false,1056,-0.008393,false,16082,3427,,1
19497,beep,Shakeela,Bibi,false,false,false,true,false,857,,false,112498,3427,,2
19496,beep,Aftab,Hussain,false,false,false,false,false,621,,false,115542,3427,,1
19515,beep,John,Cooper,false,false,false,false,false,13527,-0.142566,true,116218,3429,1291,1
19507,beep,Pete,Elliott,false,false,false,false,false,8567,0.026417,false,37140,3428,,1
19506,beep,Leon,Cook,false,false,false,false,false,3873,-0.081068,false,117125,3428,,1
19505,beep,Donna,Harris,false,false,false,false,false,3485,0.067162,false,84399,3428,,2
19504,beep,Gary,Stevens,false,false,false,false,false,1801,0.028845,false,47966,3428,,1
19503,beep,Mike,Spenser,false,false,false,true,false,296,,false,117472,3428,,1
19522,beep,David,Mundell,true,true,false,false,false,14999,-0.125417,true,1592,3430,233,1
19514,beep,Tracey,Little,false,false,false,false,false,12597,-0.133244,false,20914,3429,,2
19512,beep,Charles,Keal,false,false,false,false,false,4313,,false,116219,3429,,1
19511,beep,Iain,McDonald,false,false,false,false,false,2092,-0.014012,false,73501,3429,,1
19510,beep,Laura,Moodie,false,false,false,false,false,1249,,false,10954,3429,,2
19509,beep,David,Griffiths,false,false,false,false,false,230,,false,116998,3429,,1
19532,beep,Chris,Law,true,true,false,false,false,15544,-0.164645,true,6020,3431,235,1
19521,beep,Kim,Marshall,false,false,false,false,false,10757,-0.136127,false,116221,3430,,2
19520,beep,Daniel,Coleman,false,false,false,false,false,10140,0.146366,false,116222,3430,,1
19519,beep,David,Kirkwood,false,false,false,false,false,3822,,false,74684,3430,,1
19517,beep,Dominic,Ashmole,false,false,false,false,false,1488,,false,73626,3430,,1
19516,beep,Gareth,Kirk,false,false,false,false,false,208,,false,74644,3430,,1
19541,beep,Graeme,Downie,false,false,false,false,false,20336,0.220837,true,74093,3432,1292,1
19531,beep,Richard,McCready,false,false,false,false,false,14869,0.144254,false,8237,3431,,1
19530,beep,Daniel,Coleman,false,false,false,false,false,2402,0.006398,false,5271,3431,,1
19529,beep,Vicky,McCann,false,false,false,false,false,2363,0.035297,false,74527,3431,,2
19528,beep,Emma,Farquhar,false,false,false,false,false,1569,-0.070242,false,21232,3431,,2
19527,beep,Alan,Ross,false,false,false,false,false,813,,false,22042,3431,,1
19525,beep,Susan,Ettle,false,false,false,false,false,357,,false,85397,3431,,2
19524,beep,Raymond,Mennie,false,false,false,false,false,192,,false,8223,3431,,1
19523,beep,Niko,Omilana,false,false,false,true,false,139,,false,117548,3431,,1
19547,beep,Alex,Mayer,false,false,false,false,false,14976,0.056861,true,69948,3433,1293,2
19540,beep,Naz,Anis-Miah,false,false,false,false,false,12095,-0.171382,false,85876,3432,,1
19539,beep,Thomas,Heald,false,false,false,false,false,3297,-0.140476,false,85356,3432,,1
19537,beep,Udo,van den Brock,false,false,false,false,false,2887,0.064802,false,117425,3432,,1
19536,beep,Ryan,Blackadder,false,false,false,false,false,2078,0.024342,false,85904,3432,,1
19535,beep,Graham,Hadley,false,false,false,true,false,324,,false,72239,3432,,1
19534,beep,Danny,Smith,false,false,false,false,false,251,,false,85976,3432,,1
19533,beep,George,Morton,false,false,false,true,false,88,,false,117426,3432,,1
19562,beep,Rupa,Huq,true,true,false,false,false,22340,-0.055254,true,4326,3435,240,2
19546,beep,Andrew,Selous,true,true,false,false,false,14309,-0.276374,false,1896,3433,665,1
19545,beep,Harry,Palmer,false,false,false,false,false,8071,,false,105883,3433,,1
19544,beep,Emma,Holland-Lindsay,false,false,false,false,false,6497,0.033167,false,107442,3433,,2
19543,beep,Sukhinder,Hundal,false,false,false,false,false,2115,0.009389,false,105921,3433,,1
19542,beep,Antonio,Vitiello,false,false,false,false,false,77,,false,69510,3433,,1
19553,beep,Joanna,Stallard,false,false,false,false,false,5912,-0.082098,false,116479,3434,,2
19552,beep,Lucy,Murphy,false,false,false,false,false,4857,0.069603,false,89947,3434,,2
19551,beep,Tomos,Day,false,false,false,false,false,4712,-0.145239,false,116481,3434,,1
19550,beep,Karl,Drinkwater,false,false,false,false,false,1448,,false,115403,3434,,1
19549,beep,Phoebe,Jenkins,false,false,false,false,false,1381,0.032624,false,116807,3434,,2
19548,beep,Joan,Ginsberg,false,false,false,false,false,297,,false,117683,3434,,2
19570,beep,James,Murray,true,true,false,false,false,20663,-0.085226,true,71750,3436,949,1
19561,beep,James,Windsor-Clive,false,false,false,false,false,8345,-0.081491,false,88574,3435,,1
19560,beep,Alastair,Mitton,false,false,false,false,false,6056,-0.046687,false,38520,3435,,1
19558,beep,Felix,Orrell,false,false,false,false,false,3105,0.051411,false,116005,3435,,1
19557,beep,Nada,Jarche,false,false,false,false,false,1766,,false,35808,3435,,2
19556,beep,Stephen,Balogh,false,false,false,false,false,410,,false,109367,3435,,1
19555,beep,Julie,Carter,false,false,false,true,false,303,,false,51,3435,,2
19569,beep,Maria,Khan,false,false,false,false,false,8144,-0.130606,false,116743,3436,,2
19568,beep,Natalia,Kubica,false,false,false,false,false,4056,0.064392,false,86386,3436,,2
19567,beep,Leon,Harris,false,false,false,false,false,3948,,false,117495,3436,,1
19566,beep,Sam,Habeeb,false,false,false,false,false,3139,,false,116006,3436,,1
19564,beep,Helmi,Alharahsheh,false,false,false,true,false,499,,false,116808,3436,,1
19563,beep,Les,Beaumont,false,false,false,false,false,240,,false,87373,3436,,1
19488,beep,Mike,Tapp,false,false,false,false,false,18940,0.070329,true,78954,3425,1289,1
19581,beep,Georgie,Calle,false,false,false,false,false,7207,-0.085341,false,73544,3437,,2
19580,beep,Neil,Reynolds,false,false,false,false,false,4356,0.05524,false,84574,3437,,1
19579,beep,Darshan Singh,Azad,false,false,false,false,false,4237,,false,117042,3437,,1
19578,beep,Tariq,Mahmood,false,false,false,false,false,2832,-0.037453,false,35078,3437,,1
19577,beep,Steve,Chilcott,false,false,false,false,false,2585,0.036666,false,109134,3437,,1
19576,beep,Niko,Omilana,false,false,false,true,false,740,,false,117748,3437,,1
19575,beep,Sangeet Kaur,Bhail,false,false,false,true,false,557,,false,117747,3437,,2
19574,beep,Peter,Ward,false,false,false,false,false,475,,false,34560,3437,,1
19573,beep,Joe,Bhangu,false,false,false,true,false,319,,false,87909,3437,,1
19572,beep,Jaginder,Singh,false,false,false,true,false,295,,false,117749,3437,,1
19593,beep,Grahame,Morris,true,true,false,false,false,16774,0.021069,true,1365,3439,243,1
19586,beep,Pauline,Jorgensen,false,false,false,false,false,17361,-0.109495,false,18303,3438,,2
19585,beep,Tahir,Maher,false,false,false,false,false,6142,-0.084326,false,19398,3438,,1
19584,beep,Gary,Shacklady,false,false,false,false,false,3418,0.052256,false,112118,3438,,1
19583,beep,Alastair,Hunter,false,false,false,false,false,784,,false,116298,3438,,1
19600,beep,Sammy,Wilson,true,true,false,false,false,11462,-0.129919,true,1364,3440,244,1
19592,beep,Lynn,Murphy,false,false,false,false,false,10232,0.116661,false,116101,3439,,2
19591,beep,Joanne,Howey,false,false,false,false,false,3753,-0.161238,false,79308,3439,,2
19590,beep,Mary,Cartwright,false,false,false,false,false,1581,0.009723,false,30943,3439,,2
19588,beep,Tony,Ferguson,false,false,false,false,false,811,-0.01778,false,116846,3439,,1
19606,beep,Mims,Davies,true,true,false,false,false,19319,-0.201316,true,4189,3441,262,2
19599,beep,Danny,Donnelly,false,false,false,false,false,10156,-0.003583,false,9805,3440,,1
19598,beep,John,Stewart,false,false,false,false,false,9476,0.072713,false,8121,3440,,1
19597,beep,Matthew,Warwick,false,false,false,false,false,4135,,false,95629,3440,,1
19596,beep,Oliver,McMullan,false,false,false,false,false,2986,-0.002435,false,1061,3440,,1
19595,beep,Margaret,McKillop,false,false,false,false,false,892,-0.013178,false,5389,3440,,2
19594,beep,Mark,Bailey,false,false,false,false,false,568,-0.002742,false,19703,3440,,1
19614,beep,Stephen,Timms,true,true,false,false,false,19570,-0.261317,true,983,3442,248,1
19604,beep,Ben,Cox,false,false,false,false,false,10440,0.071441,false,59320,3441,,1
19603,beep,Christina,Coleman,false,false,false,false,false,5277,0.055268,false,108337,3441,,2
19602,beep,Ian,Gibson,false,false,false,true,false,2482,,false,32076,3441,,1
19601,beep,William,Highton,false,false,false,false,false,2036,,false,117684,3441,,1
19621,beep,Damian,Hinds,true,true,false,false,false,18509,-0.219897,true,3449,3443,249,1
19613,beep,Tahir,Mirza,false,false,false,true,false,6707,,false,93724,3442,,1
19612,beep,Rosie,Pearce,false,false,false,false,false,4226,0.095548,false,14335,3442,,2
19611,beep,Maria,Higson,false,false,false,false,false,3876,-0.043433,false,42104,3442,,2
19610,beep,Daniel,Oxley,false,false,false,false,false,1340,0.015807,false,6863,3442,,1
19608,beep,Anand Kumar,Sundar,false,false,false,true,false,578,,false,117399,3442,,1
19607,beep,Sathish Mohan,Ramadoss,false,false,false,true,false,385,,false,117398,3442,,1
19629,beep,Joani,Reid,false,false,false,false,false,22682,0.270044,true,45130,3444,1296,2
19620,beep,Dominic,Martin,false,false,false,false,false,17234,0.127472,false,114794,3443,,1
19618,beep,Lucy,Sims,false,false,false,false,false,4867,-0.025644,false,94904,3443,,2
19617,beep,Richard,Knight,false,false,false,false,false,2404,-0.006767,false,34992,3443,,1
19616,beep,Jim,Makin,false,false,false,false,false,364,,false,29988,3443,,1
19615,beep,Sara,Smith,false,false,false,false,false,152,,false,116302,3443,,2
19638,beep,Gregory,Campbell,true,true,false,false,false,11506,-0.121629,true,2139,3445,252,1
19628,beep,Grant,Costello,false,false,false,false,false,13625,-0.178666,false,116223,3444,,1
19627,beep,Ross,Lambie,false,false,false,false,false,3547,-0.137703,false,73035,3444,,1
19626,beep,David,Mills,false,false,false,false,false,3377,,false,117560,3444,,1
19624,beep,Aisha,Mir,false,false,false,false,false,1074,-0.045808,false,6961,3444,,2
19623,beep,David,Richardson,false,false,false,false,false,505,,false,116224,3444,,1
19622,beep,Donald,MacKay,false,false,false,false,false,86,-0.008974,false,1516,3444,,1
19647,beep,Blair,McDougall,false,false,false,false,false,21935,0.312885,true,34200,3446,1297,1
19637,beep,Kathleen,McGurk,false,false,false,false,false,11327,0.120087,false,49598,3445,,2
19636,beep,Cara,Hunter,false,false,false,false,false,5260,-0.036774,false,49383,3445,,2
19635,beep,Allister,Kyle,false,false,false,false,false,4363,,false,95799,3445,,1
19633,beep,Glen,Miller,false,false,false,false,false,3412,-0.008724,false,96558,3445,,1
19632,beep,Gemma,Brolly,false,false,false,false,false,1043,-0.017942,false,84446,3445,,2
19631,beep,Jen,McCahon,false,false,false,false,false,445,,false,108735,3445,,2
19630,beep,Claire,Scull,false,false,false,false,false,187,,false,116672,3445,,2
19654,beep,Claire,Coutinho,true,true,false,false,false,17502,-0.247697,true,72297,3447,953,2
19646,beep,Kirsten,Oswald,true,true,false,false,false,13514,-0.180334,false,5554,3446,256,2
19645,beep,Sandesh,Gulhane,false,false,false,false,false,8494,-0.182262,false,74421,3446,,1
19644,beep,Matt,Alexander,false,false,false,false,false,2360,,false,74558,3446,,1
19643,beep,Karen,Sharkey,false,false,false,false,false,1510,,false,85326,3446,,2
19642,beep,Alan,Grant,false,false,false,false,false,1150,-0.052505,false,117602,3446,,1
19640,beep,Allan,Steele,false,false,false,false,false,481,,false,85327,3446,,1
19639,beep,Colette,Walker,false,false,false,false,false,296,,false,85339,3446,,2
19662,beep,Polly,Billington,false,false,false,false,false,17054,0.023028,true,4451,3448,1298,2
19653,beep,Thomas,Bowell,false,false,false,false,false,10052,0.072475,false,84601,3447,,1
19652,beep,Claire,Malcomson,false,false,false,false,false,8833,-0.024397,false,25014,3447,,2
19651,beep,Chris,Scott,false,false,false,false,false,8380,,false,92420,3447,,1
19650,beep,Shasha,Khan,false,false,false,false,false,2957,0.030306,false,4614,3447,,1
19649,beep,Judy,Moore,false,false,false,true,false,1145,,false,35063,3447,,2
19661,beep,Helen,Harrison,false,false,false,false,false,10083,-0.298449,false,6107,3448,,2
19660,beep,Paul,Webb,false,false,false,false,false,8591,,false,117175,3448,,1
19659,beep,Steve,Roberts,false,false,false,false,false,4590,0.07009,false,105508,3448,,1
19658,beep,Jai,Singh,false,false,false,false,false,1365,-0.019916,false,116905,3448,,1
19657,beep,Grahame,Birchall,false,false,false,true,false,563,,false,6917,3448,,1
19656,beep,Paul,Holton,false,false,false,true,false,369,,false,105499,3448,,1
19655,beep,Mo,Shafaei,false,false,false,true,false,98,,false,117700,3448,,1
19587,beep,Yuan,Yang,false,false,false,false,false,18209,0.129929,true,114785,3438,1295,2
19667,beep,Rob,Newman,false,false,false,false,false,12133,0.09832,false,116395,3449,,1
19666,beep,David,Kinnaird,false,false,false,false,false,8204,0.028906,false,81274,3449,,1
19665,beep,Stephen,Talbot,false,false,false,false,false,7885,,false,115867,3449,,1
19682,beep,Josh,Babarinde,false,false,false,false,false,23742,0.092013,true,71295,3451,1300,1
19675,beep,Leila,Williams,false,false,false,false,false,12601,-0.253466,false,76990,3450,,2
19674,beep,Lionel,Harman,false,false,false,false,false,7169,,false,63827,3450,,1
19673,beep,Debbie,Woudman,false,false,false,false,false,3246,0.028382,false,116693,3450,,2
19672,beep,David,Batchelor,false,false,false,false,false,3180,-0.012886,false,38285,3450,,1
19671,beep,Frank,Ward,false,false,false,true,false,320,,false,117725,3450,,1
19670,beep,John,Greenshields,false,false,false,true,false,273,,false,117724,3450,,1
19669,beep,Ivana,Forman,false,false,false,true,false,169,,false,117723,3450,,2
19688,beep,Liz,Jarvis,false,false,false,false,false,15970,-0.000315,true,71655,3452,1301,2
19681,beep,Caroline,Ansell,true,true,false,false,false,11538,-0.217885,false,4188,3451,260,2
19680,beep,Mark,Ashdown,false,false,false,false,false,6061,0.105434,false,116303,3451,,1
19678,beep,Mike,Munson,false,false,false,false,false,1421,,false,114806,3451,,1
19677,beep,Ian,Garbutt,false,false,false,false,false,154,,false,29792,3451,,1
19705,beep,Tracy,Gilbert,false,false,false,false,false,20805,0.203202,true,114547,3454,1303,2
19687,beep,Sam,Joynson,false,false,false,false,false,14424,-0.207932,false,101989,3452,,1
19686,beep,Daniel,Shearer,false,false,false,false,false,7005,0.034347,false,84792,3452,,1
19685,beep,Clare,Fawcett,false,false,false,false,false,6151,,false,77793,3452,,2
19684,beep,Ben,Parry,false,false,false,false,false,2403,0.031332,false,75753,3452,,1
19683,beep,Russ,Kitching,false,false,false,true,false,467,,false,117010,3452,,1
19694,beep,Tommy,Sheppard,true,true,false,false,false,15075,-0.158902,false,5795,3453,266,1
19693,beep,Amanda,Grimm,false,false,false,false,false,4669,0.066487,false,116227,3453,,2
19692,beep,Marie-Clair,Munro,false,false,false,false,false,2598,-0.083733,false,74604,3453,,2
19691,beep,Derek,Winton,false,false,false,false,false,2129,,false,73428,3453,,1
19690,beep,Charles,Dundas,false,false,false,false,false,1949,-0.026935,false,4033,3453,,1
19689,beep,Jane,Gould,false,false,false,true,false,365,,false,117411,3453,,2
19715,beep,Ian,Murray,true,true,false,false,false,24976,0.071217,true,1116,3455,269,1
19704,beep,Deidre,Brock,true,true,false,false,false,13537,-0.164294,false,6041,3454,268,2
19703,beep,Kayleigh,O'Neill,false,false,false,false,false,5417,0.076867,false,84989,3454,,2
19702,beep,Mike,Andersen,false,false,false,false,false,3879,-0.046718,false,116229,3454,,1
19701,beep,Joanna,Mowat,false,false,false,false,false,3254,-0.110289,false,20774,3454,,2
19699,beep,David,Jacobsen,false,false,false,false,false,227,,false,3094,3454,,1
19698,beep,Niel,Deepnarain,false,false,false,false,false,210,,false,86106,3454,,1
19697,beep,Richard,Shillcock,false,false,false,false,false,189,,false,86110,3454,,1
19696,beep,Caroline,Waterloo,false,false,false,true,false,139,,false,117415,3454,,2
19723,beep,Scott,Arthur,false,false,false,false,false,18663,0.265256,true,19814,3456,1304,1
19714,beep,Simita,Kumar,false,false,false,false,false,7725,-0.093622,false,84946,3455,,2
19713,beep,Jo,Phillips,false,false,false,false,false,4270,0.062111,false,114555,3455,,2
19711,beep,Andy,Williamson,false,false,false,false,false,2746,-0.023275,false,116677,3455,,1
19710,beep,Cameron,Rose,false,false,false,false,false,1845,,false,20777,3455,,1
19709,beep,Alex,Martin,false,false,false,true,false,466,,false,116753,3455,,1
19708,beep,Lynne,Lyon,false,false,false,false,false,454,,false,117430,3455,,2
19707,beep,Phil,Holden,false,false,false,false,false,267,,false,74404,3455,,1
19706,beep,Mark,Rowbotham,false,false,false,true,false,76,,false,117431,3455,,1
19732,beep,Christine,Jardine,true,true,false,false,false,26645,0.12548,true,4499,3457,847,2
19722,beep,Joanna,Cherry,true,true,false,false,false,12446,-0.203744,false,5912,3456,270,2
19721,beep,Sue,Webber,false,false,false,false,false,5558,-0.124741,false,20619,3456,,2
19720,beep,Dan,Heap,false,false,false,false,false,3450,0.051286,false,8302,3456,,1
19718,beep,Ian,Harper,false,false,false,false,false,2087,0.033714,false,117505,3456,,1
19717,beep,Richard,Lucas,false,false,false,false,false,265,,false,7111,3456,,1
19716,beep,Marc,Wilkinson,false,false,false,true,false,181,,false,117506,3456,,1
19740,beep,Kate,Osamor,true,true,false,false,false,20520,-0.081962,true,6425,3458,273,2
